event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum,cls,clx,date
2023-09-14 19:23:00,2023-09-14 19:31:00,2023-09-14 19:40:00,M1.9,0,M,M,2023-09-14
2023-09-14 21:17:00,2023-09-14 21:26:00,2023-09-14 21:32:00,M2.5,0,M,M,2023-09-14
2023-09-15 00:40:00,2023-09-15 00:46:00,2023-09-15 00:50:00,C7.4,0,C,C,2023-09-15
2023-09-15 00:50:00,2023-09-15 00:57:00,2023-09-15 01:02:00,C6.9,0,C,C,2023-09-15
2023-09-15 02:40:00,2023-09-15 02:50:00,2023-09-15 02:55:00,C2.3,0,C,C,2023-09-15
2023-09-15 02:55:00,2023-09-15 03:09:00,2023-09-15 03:17:00,C7.4,0,C,C,2023-09-15
2023-09-15 05:50:00,2023-09-15 06:04:00,2023-09-15 06:11:00,C7.0,0,C,C,2023-09-15
2023-09-15 08:52:00,2023-09-15 08:59:00,2023-09-15 09:05:00,C1.9,13429,C,C,2023-09-15
2023-09-15 10:09:00,2023-09-15 10:17:00,2023-09-15 10:25:00,C2.2,13429,C,C,2023-09-15
2023-09-15 13:09:00,2023-09-15 13:17:00,2023-09-15 13:22:00,C2.1,0,C,C,2023-09-15
2023-09-15 22:19:00,2023-09-15 22:29:00,2023-09-15 22:34:00,M1.7,0,M,M,2023-09-15
2023-09-16 00:38:00,2023-09-16 00:50:00,2023-09-16 00:57:00,M2.9,0,M,M,2023-09-16
2023-09-16 03:23:00,2023-09-16 03:31:00,2023-09-16 03:37:00,C1.4,0,C,C,2023-09-16
2023-09-16 05:09:00,2023-09-16 05:24:00,2023-09-16 05:30:00,C5.0,0,C,C,2023-09-16
2023-09-16 05:30:00,2023-09-16 05:38:00,2023-09-16 05:51:00,M3.3,13429,M,M,2023-09-16
2023-09-16 07:06:00,2023-09-16 07:11:00,2023-09-16 07:16:00,C2.1,0,C,C,2023-09-16
2023-09-16 07:36:00,2023-09-16 07:40:00,2023-09-16 07:44:00,C2.6,0,C,C,2023-09-16
2023-09-16 11:56:00,2023-09-16 12:05:00,2023-09-16 12:13:00,C2.1,0,C,C,2023-09-16
2023-09-16 13:13:00,2023-09-16 13:19:00,2023-09-16 13:33:00,C1.9,0,C,C,2023-09-16
2023-09-17 15:55:00,2023-09-17 16:04:00,2023-09-17 16:10:00,C3.5,0,C,C,2023-09-17
2023-09-18 00:56:00,2023-09-18 01:04:00,2023-09-18 01:09:00,C1.5,0,C,C,2023-09-18
2023-09-18 09:27:00,2023-09-18 09:35:00,2023-09-18 09:43:00,C1.6,0,C,C,2023-09-18
2023-09-18 10:31:00,2023-09-18 10:41:00,2023-09-18 10:49:00,C2.6,0,C,C,2023-09-18
2023-09-18 12:51:00,2023-09-18 12:59:00,2023-09-18 13:21:00,C1.4,0,C,C,2023-09-18
2023-09-18 13:20:00,2023-09-18 13:38:00,2023-09-18 13:59:00,C1.5,0,C,C,2023-09-18
2023-09-18 13:21:00,2023-09-18 13:38:00,2023-09-18 13:59:00,C1.5,0,C,C,2023-09-18
2023-09-18 14:44:00,2023-09-18 14:52:00,2023-09-18 15:01:00,C2.3,0,C,C,2023-09-18
2023-09-18 15:42:00,2023-09-18 15:54:00,2023-09-18 16:10:00,C1.8,0,C,C,2023-09-18
2023-09-18 17:35:00,2023-09-18 17:43:00,2023-09-18 17:53:00,C2.0,0,C,C,2023-09-18
2023-09-18 18:10:00,2023-09-18 18:20:00,2023-09-18 18:27:00,C1.8,0,C,C,2023-09-18
2023-09-18 18:27:00,2023-09-18 18:32:00,2023-09-18 18:36:00,C1.9,0,C,C,2023-09-18
2023-09-18 19:35:00,2023-09-18 19:46:00,2023-09-18 19:54:00,C2.4,0,C,C,2023-09-18
2023-09-18 20:22:00,2023-09-18 20:35:00,2023-09-18 20:50:00,C3.8,0,C,C,2023-09-18
2023-09-19 00:31:00,2023-09-19 00:41:00,2023-09-19 00:45:00,C2.1,0,C,C,2023-09-19
2023-09-19 01:43:00,2023-09-19 01:53:00,2023-09-19 01:57:00,C2.8,0,C,C,2023-09-19
2023-09-19 02:28:00,2023-09-19 02:43:00,2023-09-19 03:01:00,C3.9,0,C,C,2023-09-19
2023-09-19 03:01:00,2023-09-19 03:08:00,2023-09-19 03:12:00,C3.5,0,C,C,2023-09-19
2023-09-19 03:45:00,2023-09-19 03:55:00,2023-09-19 04:01:00,M1.1,0,M,M,2023-09-19
2023-09-19 09:23:00,2023-09-19 09:38:00,2023-09-19 09:44:00,M1.8,0,M,M,2023-09-19
2023-09-19 10:25:00,2023-09-19 10:50:00,2023-09-19 11:07:00,C5.0,0,C,C,2023-09-19
2023-09-19 13:08:00,2023-09-19 13:17:00,2023-09-19 13:24:00,C3.1,0,C,C,2023-09-19
2023-09-19 15:39:00,2023-09-19 15:52:00,2023-09-19 16:08:00,C4.2,0,C,C,2023-09-19
2023-09-19 17:16:00,2023-09-19 17:25:00,2023-09-19 17:42:00,C2.7,0,C,C,2023-09-19
2023-09-19 20:01:00,2023-09-19 20:14:00,2023-09-19 20:21:00,M4.0,0,M,M,2023-09-19
2023-09-19 20:59:00,2023-09-19 21:09:00,2023-09-19 21:15:00,C2.7,0,C,C,2023-09-19
2023-09-19 21:42:00,2023-09-19 21:47:00,2023-09-19 21:51:00,C2.0,0,C,C,2023-09-19
2023-09-19 22:21:00,2023-09-19 22:37:00,2023-09-19 22:47:00,C9.7,0,C,C,2023-09-19
2023-09-20 04:27:00,2023-09-20 04:37:00,2023-09-20 04:46:00,C3.0,0,C,C,2023-09-20
2023-09-20 06:38:00,2023-09-20 06:52:00,2023-09-20 07:08:00,C2.3,0,C,C,2023-09-20
2023-09-20 09:03:00,2023-09-20 09:10:00,2023-09-20 09:15:00,C3.1,0,C,C,2023-09-20
2023-09-20 12:09:00,2023-09-20 12:12:00,2023-09-20 12:17:00,C3.4,0,C,C,2023-09-20
2023-09-20 14:11:00,2023-09-20 14:19:00,2023-09-20 14:25:00,M8.2,0,M,M,2023-09-20
2023-09-20 17:34:00,2023-09-20 18:02:00,2023-09-20 18:24:00,C4.2,0,C,C,2023-09-20
2023-09-20 18:36:00,2023-09-20 18:40:00,2023-09-20 18:44:00,C5.5,0,C,C,2023-09-20
2023-09-21 01:32:00,2023-09-21 01:43:00,2023-09-21 02:06:00,C2.2,0,C,C,2023-09-21
2023-09-21 05:51:00,2023-09-21 05:57:00,2023-09-21 06:05:00,C1.6,0,C,C,2023-09-21
2023-09-21 09:38:00,2023-09-21 09:46:00,2023-09-21 09:52:00,C2.1,0,C,C,2023-09-21
2023-09-21 10:09:00,2023-09-21 10:20:00,2023-09-21 10:26:00,C2.5,0,C,C,2023-09-21
2023-09-21 12:42:00,2023-09-21 12:54:00,2023-09-21 13:02:00,M8.7,0,M,M,2023-09-21
2023-09-21 14:43:00,2023-09-21 14:53:00,2023-09-21 15:05:00,C2.4,0,C,C,2023-09-21
2023-09-21 15:59:00,2023-09-21 16:07:00,2023-09-21 16:15:00,C3.2,0,C,C,2023-09-21
2023-09-22 02:25:00,2023-09-22 03:36:00,2023-09-22 06:56:00,M1.2,0,M,M,2023-09-22
2023-09-22 06:56:00,2023-09-22 07:00:00,2023-09-22 07:04:00,C6.5,0,C,C,2023-09-22
2023-09-22 08:38:00,2023-09-22 08:41:00,2023-09-22 08:46:00,C5.3,13443,C,C,2023-09-22
2023-09-22 11:26:00,2023-09-22 11:44:00,2023-09-22 11:54:00,C7.3,0,C,C,2023-09-22
2023-09-22 15:53:00,2023-09-22 16:23:00,2023-09-22 16:46:00,M1.4,0,M,M,2023-09-22
2023-09-22 17:06:00,2023-09-22 17:15:00,2023-09-22 17:20:00,M1.5,0,M,M,2023-09-22
2023-09-22 19:20:00,2023-09-22 19:29:00,2023-09-22 19:33:00,C9.8,0,C,C,2023-09-22
2023-09-22 20:18:00,2023-09-22 20:31:00,2023-09-22 20:37:00,C3.3,0,C,C,2023-09-22
2023-09-22 21:16:00,2023-09-22 21:23:00,2023-09-22 21:30:00,C2.7,0,C,C,2023-09-22
2023-09-22 22:25:00,2023-09-22 23:00:00,2023-09-22 23:13:00,M1.9,0,M,M,2023-09-22
2023-09-23 02:56:00,2023-09-23 03:03:00,2023-09-23 03:09:00,C2.7,0,C,C,2023-09-23
2023-09-23 04:09:00,2023-09-23 04:21:00,2023-09-23 04:35:00,C2.3,0,C,C,2023-09-23
2023-09-23 04:35:00,2023-09-23 04:39:00,2023-09-23 04:44:00,C2.4,0,C,C,2023-09-23
2023-09-23 05:27:00,2023-09-23 05:40:00,2023-09-23 05:56:00,C3.6,0,C,C,2023-09-23
2023-09-23 07:00:00,2023-09-23 07:16:00,2023-09-23 07:26:00,C3.8,0,C,C,2023-09-23
2023-09-23 08:55:00,2023-09-23 09:13:00,2023-09-23 09:26:00,C7.6,13445,C,C,2023-09-23
2023-09-23 10:06:00,2023-09-23 10:12:00,2023-09-23 10:20:00,C3.0,0,C,C,2023-09-23
2023-09-23 11:00:00,2023-09-23 11:04:00,2023-09-23 11:08:00,C2.7,0,C,C,2023-09-23
2023-09-23 11:28:00,2023-09-23 11:34:00,2023-09-23 11:38:00,C2.3,0,C,C,2023-09-23
2023-09-23 12:40:00,2023-09-23 12:54:00,2023-09-23 13:03:00,C3.4,0,C,C,2023-09-23
2023-09-23 13:11:00,2023-09-23 13:14:00,2023-09-23 13:21:00,C3.2,0,C,C,2023-09-23
2023-09-23 13:38:00,2023-09-23 13:45:00,2023-09-23 13:53:00,C2.8,0,C,C,2023-09-23
2023-09-23 14:52:00,2023-09-23 15:00:00,2023-09-23 15:08:00,C2.3,0,C,C,2023-09-23
2023-09-23 15:07:00,2023-09-23 15:18:00,2023-09-23 15:27:00,C8.7,0,C,C,2023-09-23
2023-09-23 18:57:00,2023-09-23 19:07:00,2023-09-23 19:14:00,C2.5,0,C,C,2023-09-23
2023-09-23 19:29:00,2023-09-23 19:38:00,2023-09-23 19:46:00,C2.8,0,C,C,2023-09-23
2023-09-23 20:14:00,2023-09-23 20:43:00,2023-09-23 21:00:00,M1.5,0,M,M,2023-09-23
2023-09-24 01:07:00,2023-09-24 01:25:00,2023-09-24 01:42:00,C4.7,0,C,C,2023-09-24
2023-09-24 03:17:00,2023-09-24 03:28:00,2023-09-24 03:36:00,M4.4,0,M,M,2023-09-24
2023-09-24 06:03:00,2023-09-24 06:17:00,2023-09-24 06:40:00,C4.5,13445,C,C,2023-09-24
2023-09-24 08:00:00,2023-09-24 08:07:00,2023-09-24 08:11:00,C2.2,0,C,C,2023-09-24
2023-09-24 09:08:00,2023-09-24 09:16:00,2023-09-24 09:30:00,C2.6,0,C,C,2023-09-24
2023-09-24 09:36:00,2023-09-24 09:40:00,2023-09-24 09:53:00,C6.9,13445,C,C,2023-09-24
2023-09-24 10:03:00,2023-09-24 10:12:00,2023-09-24 10:16:00,C9.7,0,C,C,2023-09-24
2023-09-24 10:20:00,2023-09-24 10:24:00,2023-09-24 10:28:00,C8.6,0,C,C,2023-09-24
2023-09-24 11:45:00,2023-09-24 11:53:00,2023-09-24 11:57:00,C2.8,0,C,C,2023-09-24
2023-09-24 11:57:00,2023-09-24 12:09:00,2023-09-24 12:14:00,C4.3,0,C,C,2023-09-24
2023-09-24 14:51:00,2023-09-24 15:00:00,2023-09-24 15:05:00,M1.0,0,M,M,2023-09-24
2023-09-24 16:12:00,2023-09-24 16:17:00,2023-09-24 16:23:00,C3.0,0,C,C,2023-09-24
2023-09-24 17:10:00,2023-09-24 17:19:00,2023-09-24 17:24:00,C3.4,0,C,C,2023-09-24
2023-09-24 17:24:00,2023-09-24 17:36:00,2023-09-24 17:40:00,C3.1,0,C,C,2023-09-24
2023-09-24 19:57:00,2023-09-24 20:04:00,2023-09-24 20:08:00,C3.5,0,C,C,2023-09-24
2023-09-24 20:10:00,2023-09-24 20:24:00,2023-09-24 20:33:00,C6.6,0,C,C,2023-09-24
2023-09-24 20:53:00,2023-09-24 20:58:00,2023-09-24 21:04:00,C3.7,0,C,C,2023-09-24
2023-09-24 22:14:00,2023-09-24 22:23:00,2023-09-24 22:25:00,C5.2,0,C,C,2023-09-24
2023-09-24 22:25:00,2023-09-24 22:31:00,2023-09-24 22:35:00,C6.0,0,C,C,2023-09-24
2023-09-25 03:46:00,2023-09-25 03:50:00,2023-09-25 03:54:00,C3.4,0,C,C,2023-09-25
2023-09-25 07:15:00,2023-09-25 08:13:00,2023-09-25 08:24:00,C9.9,0,C,C,2023-09-25
2023-09-25 14:30:00,2023-09-25 14:37:00,2023-09-25 14:41:00,C2.5,0,C,C,2023-09-25
2023-09-25 18:56:00,2023-09-25 19:01:00,2023-09-25 19:09:00,C4.3,0,C,C,2023-09-25
2023-09-26 04:22:00,2023-09-26 04:28:00,2023-09-26 04:41:00,C5.7,13445,C,C,2023-09-26
2023-09-26 09:37:00,2023-09-26 09:41:00,2023-09-26 09:45:00,C2.5,0,C,C,2023-09-26
2023-09-26 13:55:00,2023-09-26 14:16:00,2023-09-26 14:20:00,C4.3,13445,C,C,2023-09-26
2023-09-26 16:15:00,2023-09-26 16:18:00,2023-09-26 16:23:00,C4.3,0,C,C,2023-09-26
2023-09-26 16:23:00,2023-09-26 16:29:00,2023-09-26 16:35:00,C3.2,0,C,C,2023-09-26
2023-09-27 00:35:00,2023-09-27 00:41:00,2023-09-27 00:45:00,C1.6,0,C,C,2023-09-27
2023-09-27 04:49:00,2023-09-27 04:55:00,2023-09-27 05:00:00,C2.0,0,C,C,2023-09-27
2023-09-27 05:32:00,2023-09-27 05:46:00,2023-09-27 06:12:00,C4.6,0,C,C,2023-09-27
2023-09-27 09:41:00,2023-09-27 09:47:00,2023-09-27 09:52:00,C2.6,13449,C,C,2023-09-27
2023-09-27 10:04:00,2023-09-27 10:12:00,2023-09-27 10:21:00,C2.1,0,C,C,2023-09-27
2023-09-27 15:13:00,2023-09-27 15:22:00,2023-09-27 15:34:00,C2.0,0,C,C,2023-09-27
2023-09-27 18:29:00,2023-09-27 18:32:00,2023-09-27 18:38:00,C3.5,0,C,C,2023-09-27
2023-09-28 00:10:00,2023-09-28 00:19:00,2023-09-28 00:23:00,C5.3,0,C,C,2023-09-28
2023-09-28 03:48:00,2023-09-28 03:53:00,2023-09-28 03:58:00,C1.5,0,C,C,2023-09-28
2023-09-28 03:58:00,2023-09-28 04:03:00,2023-09-28 04:07:00,C3.0,0,C,C,2023-09-28
2023-09-28 06:01:00,2023-09-28 06:11:00,2023-09-28 06:16:00,C3.4,0,C,C,2023-09-28
2023-09-28 08:58:00,2023-09-28 09:07:00,2023-09-28 09:11:00,M1.2,0,M,M,2023-09-28
2023-09-28 10:46:00,2023-09-28 10:51:00,2023-09-28 10:57:00,C1.9,0,C,C,2023-09-28
2023-09-28 12:22:00,2023-09-28 12:33:00,2023-09-28 12:40:00,C2.4,0,C,C,2023-09-28
2023-09-28 13:56:00,2023-09-28 14:04:00,2023-09-28 14:09:00,C3.0,13450,C,C,2023-09-28
2023-09-28 17:07:00,2023-09-28 17:15:00,2023-09-28 17:20:00,C2.6,0,C,C,2023-09-28
2023-09-29 03:08:00,2023-09-29 03:17:00,2023-09-29 03:27:00,C1.7,0,C,C,2023-09-29
2023-09-29 11:37:00,2023-09-29 11:45:00,2023-09-29 12:05:00,C1.5,0,C,C,2023-09-29
2023-09-29 13:01:00,2023-09-29 13:16:00,2023-09-29 13:44:00,C1.9,0,C,C,2023-09-29
2023-09-29 17:14:00,2023-09-29 17:25:00,2023-09-29 17:32:00,C2.3,0,C,C,2023-09-29
2023-09-29 18:11:00,2023-09-29 18:24:00,2023-09-29 18:39:00,C7.5,0,C,C,2023-09-29
2023-09-29 19:58:00,2023-09-29 20:08:00,2023-09-29 20:22:00,C5.0,13449,C,C,2023-09-29
2023-09-29 21:49:00,2023-09-29 21:58:00,2023-09-29 22:05:00,C1.8,0,C,C,2023-09-29
2023-09-30 00:38:00,2023-09-30 00:48:00,2023-09-30 00:55:00,C2.4,0,C,C,2023-09-30
2023-09-30 00:55:00,2023-09-30 01:15:00,2023-09-30 01:28:00,C4.2,0,C,C,2023-09-30
2023-09-30 05:56:00,2023-09-30 06:00:00,2023-09-30 06:06:00,C8.0,0,C,C,2023-09-30
2023-09-30 06:51:00,2023-09-30 06:56:00,2023-09-30 07:02:00,C2.4,0,C,C,2023-09-30
2023-09-30 10:40:00,2023-09-30 10:46:00,2023-09-30 10:56:00,C2.6,13451,C,C,2023-09-30
2023-09-30 11:51:00,2023-09-30 11:57:00,2023-09-30 12:06:00,C9.6,13445,C,C,2023-09-30
2023-09-30 12:23:00,2023-09-30 12:29:00,2023-09-30 12:36:00,C4.9,0,C,C,2023-09-30
2023-09-30 14:05:00,2023-09-30 14:18:00,2023-09-30 14:32:00,C3.9,0,C,C,2023-09-30
2023-09-30 14:35:00,2023-09-30 14:44:00,2023-09-30 14:57:00,C5.1,13450,C,C,2023-09-30
2023-09-30 15:57:00,2023-09-30 16:07:00,2023-09-30 16:14:00,C6.3,0,C,C,2023-09-30
2023-09-30 16:16:00,2023-09-30 16:35:00,2023-09-30 16:49:00,M1.2,0,M,M,2023-09-30
2023-09-30 18:15:00,2023-09-30 18:25:00,2023-09-30 18:34:00,C4.7,0,C,C,2023-09-30
2023-10-01 00:40:00,2023-10-01 00:45:00,2023-10-01 00:51:00,C3.1,0,C,C,2023-10-01
2023-10-01 01:02:00,2023-10-01 01:06:00,2023-10-01 01:10:00,C3.0,0,C,C,2023-10-01
2023-10-01 01:10:00,2023-10-01 01:32:00,2023-10-01 01:43:00,M2.5,0,M,M,2023-10-01
2023-10-01 03:21:00,2023-10-01 03:24:00,2023-10-01 03:30:00,C9.3,0,C,C,2023-10-01
2023-10-01 05:10:00,2023-10-01 05:15:00,2023-10-01 05:21:00,C3.6,13450,C,C,2023-10-01
2023-10-01 09:08:00,2023-10-01 09:15:00,2023-10-01 09:25:00,C2.5,13449,C,C,2023-10-01
2023-10-01 09:39:00,2023-10-01 09:51:00,2023-10-01 10:01:00,C5.0,0,C,C,2023-10-01
2023-10-01 11:06:00,2023-10-01 11:14:00,2023-10-01 11:18:00,C3.6,0,C,C,2023-10-01
2023-10-01 14:10:00,2023-10-01 14:29:00,2023-10-01 14:41:00,C2.9,0,C,C,2023-10-01
2023-10-01 14:41:00,2023-10-01 14:48:00,2023-10-01 15:02:00,C3.4,0,C,C,2023-10-01
2023-10-01 19:11:00,2023-10-01 19:19:00,2023-10-01 19:25:00,C2.3,0,C,C,2023-10-01
2023-10-01 20:08:00,2023-10-01 20:15:00,2023-10-01 20:21:00,C2.1,0,C,C,2023-10-01
2023-10-02 01:16:00,2023-10-02 01:21:00,2023-10-02 01:35:00,C2.0,0,C,C,2023-10-02
2023-10-02 03:13:00,2023-10-02 03:26:00,2023-10-02 03:40:00,C2.7,0,C,C,2023-10-02
2023-10-02 04:08:00,2023-10-02 04:26:00,2023-10-02 04:42:00,C3.2,13450,C,C,2023-10-02
2023-10-02 05:06:00,2023-10-02 05:11:00,2023-10-02 05:19:00,C2.4,13451,C,C,2023-10-02
2023-10-02 08:57:00,2023-10-02 09:05:00,2023-10-02 09:10:00,C2.9,13450,C,C,2023-10-02
2023-10-02 09:43:00,2023-10-02 09:48:00,2023-10-02 09:53:00,C1.9,0,C,C,2023-10-02
2023-10-02 10:34:00,2023-10-02 10:43:00,2023-10-02 11:03:00,C1.7,0,C,C,2023-10-02
2023-10-02 11:50:00,2023-10-02 11:56:00,2023-10-02 12:04:00,C3.0,0,C,C,2023-10-02
2023-10-02 12:35:00,2023-10-02 12:46:00,2023-10-02 12:58:00,M1.9,0,M,M,2023-10-02
2023-10-02 15:53:00,2023-10-02 15:58:00,2023-10-02 16:02:00,C2.4,0,C,C,2023-10-02
2023-10-02 16:29:00,2023-10-02 16:35:00,2023-10-02 16:40:00,C2.0,0,C,C,2023-10-02
2023-10-03 03:47:00,2023-10-03 03:54:00,2023-10-03 03:56:00,C1.3,0,C,C,2023-10-03
2023-10-03 04:24:00,2023-10-03 04:31:00,2023-10-03 04:39:00,C1.7,0,C,C,2023-10-03
2023-10-03 08:21:00,2023-10-03 08:29:00,2023-10-03 08:38:00,C1.4,13450,C,C,2023-10-03
2023-10-03 09:31:00,2023-10-03 09:40:00,2023-10-03 09:47:00,C3.5,0,C,C,2023-10-03
2023-10-03 10:56:00,2023-10-03 11:05:00,2023-10-03 11:11:00,C1.7,0,C,C,2023-10-03
2023-10-03 12:06:00,2023-10-03 12:12:00,2023-10-03 12:16:00,C1.9,0,C,C,2023-10-03
2023-10-03 15:40:00,2023-10-03 15:44:00,2023-10-03 15:49:00,C2.3,0,C,C,2023-10-03
2023-10-03 16:05:00,2023-10-03 16:15:00,2023-10-03 16:22:00,C2.0,0,C,C,2023-10-03
2023-10-03 16:35:00,2023-10-03 16:38:00,2023-10-03 16:42:00,C2.0,0,C,C,2023-10-03
2023-10-03 16:56:00,2023-10-03 17:03:00,2023-10-03 17:07:00,C3.5,0,C,C,2023-10-03
2023-10-03 17:36:00,2023-10-03 17:43:00,2023-10-03 17:47:00,C2.3,0,C,C,2023-10-03
2023-10-03 18:24:00,2023-10-03 18:30:00,2023-10-03 18:34:00,C1.5,0,C,C,2023-10-03
2023-10-03 18:57:00,2023-10-03 19:03:00,2023-10-03 19:07:00,C1.2,0,C,C,2023-10-03
2023-10-04 01:14:00,2023-10-04 01:23:00,2023-10-04 01:32:00,C1.8,0,C,C,2023-10-04
2023-10-04 07:49:00,2023-10-04 07:56:00,2023-10-04 08:00:00,C2.5,13450,C,C,2023-10-04
2023-10-04 08:40:00,2023-10-04 08:47:00,2023-10-04 08:55:00,C2.0,13452,C,C,2023-10-04
2023-10-04 09:32:00,2023-10-04 09:41:00,2023-10-04 09:44:00,C1.8,0,C,C,2023-10-04
2023-10-04 09:44:00,2023-10-04 09:52:00,2023-10-04 09:58:00,C3.0,0,C,C,2023-10-04
2023-10-05 06:51:00,2023-10-05 07:00:00,2023-10-05 07:05:00,C3.7,0,C,C,2023-10-05
2023-10-05 12:21:00,2023-10-05 12:31:00,2023-10-05 12:42:00,C1.3,0,C,C,2023-10-05
2023-10-05 13:20:00,2023-10-05 13:28:00,2023-10-05 13:40:00,C1.3,0,C,C,2023-10-05
2023-10-05 15:23:00,2023-10-05 15:32:00,2023-10-05 15:39:00,C1.6,0,C,C,2023-10-05
2023-10-05 16:22:00,2023-10-05 16:30:00,2023-10-05 16:37:00,C3.5,0,C,C,2023-10-05
2023-10-05 17:47:00,2023-10-05 17:54:00,2023-10-05 18:00:00,C1.5,0,C,C,2023-10-05
2023-10-05 19:03:00,2023-10-05 19:13:00,2023-10-05 19:19:00,C4.7,0,C,C,2023-10-05
2023-10-06 10:48:00,2023-10-06 11:03:00,2023-10-06 11:22:00,C3.4,0,C,C,2023-10-06
2023-10-06 15:36:00,2023-10-06 15:43:00,2023-10-06 15:48:00,C1.4,0,C,C,2023-10-06
2023-10-06 17:06:00,2023-10-06 17:13:00,2023-10-06 17:17:00,C1.5,0,C,C,2023-10-06
2023-10-06 17:43:00,2023-10-06 17:53:00,2023-10-06 18:01:00,C4.0,0,C,C,2023-10-06
2023-10-06 18:08:00,2023-10-06 18:17:00,2023-10-06 18:22:00,C4.2,0,C,C,2023-10-06
2023-10-07 05:14:00,2023-10-07 05:21:00,2023-10-07 05:25:00,C1.7,0,C,C,2023-10-07
2023-10-07 07:58:00,2023-10-07 08:15:00,2023-10-07 08:33:00,C3.5,13451,C,C,2023-10-07
2023-10-07 13:45:00,2023-10-07 13:55:00,2023-10-07 14:05:00,C2.8,0,C,C,2023-10-07
2023-10-07 14:37:00,2023-10-07 14:45:00,2023-10-07 14:58:00,C1.7,13450,C,C,2023-10-07
2023-10-07 17:57:00,2023-10-07 18:06:00,2023-10-07 18:10:00,M1.7,0,M,M,2023-10-07
2023-10-07 18:26:00,2023-10-07 18:30:00,2023-10-07 18:34:00,C3.3,0,C,C,2023-10-07
2023-10-08 03:34:00,2023-10-08 03:40:00,2023-10-08 03:45:00,C6.6,0,C,C,2023-10-08
2023-10-08 04:48:00,2023-10-08 04:53:00,2023-10-08 04:59:00,C2.5,0,C,C,2023-10-08
2023-10-08 08:51:00,2023-10-08 09:04:00,2023-10-08 09:06:00,C1.9,0,C,C,2023-10-08
2023-10-08 09:06:00,2023-10-08 09:27:00,2023-10-08 09:37:00,C3.6,13460,C,C,2023-10-08
2023-10-08 12:32:00,2023-10-08 12:40:00,2023-10-08 12:44:00,C3.4,0,C,C,2023-10-08
2023-10-08 14:01:00,2023-10-08 14:09:00,2023-10-08 14:13:00,C2.4,13460,C,C,2023-10-08
2023-10-08 15:17:00,2023-10-08 15:25:00,2023-10-08 15:33:00,C1.5,0,C,C,2023-10-08
2023-10-09 03:06:00,2023-10-09 03:14:00,2023-10-09 03:32:00,C2.1,0,C,C,2023-10-09
2023-10-09 04:08:00,2023-10-09 04:12:00,2023-10-09 04:17:00,C1.7,0,C,C,2023-10-09
2023-10-09 04:21:00,2023-10-09 04:28:00,2023-10-09 04:39:00,C1.8,0,C,C,2023-10-09
2023-10-09 04:39:00,2023-10-09 04:49:00,2023-10-09 05:02:00,C1.5,0,C,C,2023-10-09
2023-10-09 05:22:00,2023-10-09 05:31:00,2023-10-09 05:40:00,C4.4,0,C,C,2023-10-09
2023-10-09 06:56:00,2023-10-09 07:07:00,2023-10-09 07:11:00,C1.8,0,C,C,2023-10-09
2023-10-09 07:11:00,2023-10-09 07:17:00,2023-10-09 07:34:00,C2.3,0,C,C,2023-10-09
2023-10-09 07:56:00,2023-10-09 08:12:00,2023-10-09 08:15:00,C2.7,0,C,C,2023-10-09
2023-10-09 08:15:00,2023-10-09 08:26:00,2023-10-09 08:34:00,C3.6,0,C,C,2023-10-09
2023-10-09 08:34:00,2023-10-09 08:38:00,2023-10-09 08:43:00,C6.4,0,C,C,2023-10-09
2023-10-09 11:28:00,2023-10-09 11:43:00,2023-10-09 11:57:00,C7.6,13451,C,C,2023-10-09
2023-10-09 14:29:00,2023-10-09 14:38:00,2023-10-09 14:54:00,C2.0,13460,C,C,2023-10-09
2023-10-09 15:57:00,2023-10-09 16:05:00,2023-10-09 16:13:00,C1.7,0,C,C,2023-10-09
2023-10-09 18:52:00,2023-10-09 19:11:00,2023-10-09 19:28:00,C9.2,0,C,C,2023-10-09
2023-10-10 01:36:00,2023-10-10 01:42:00,2023-10-10 01:45:00,C4.1,0,C,C,2023-10-10
2023-10-10 01:45:00,2023-10-10 01:51:00,2023-10-10 01:55:00,C4.6,0,C,C,2023-10-10
2023-10-10 01:55:00,2023-10-10 02:09:00,2023-10-10 02:22:00,M1.6,0,M,M,2023-10-10
2023-10-10 06:32:00,2023-10-10 06:39:00,2023-10-10 06:47:00,C2.0,0,C,C,2023-10-10
2023-10-10 10:32:00,2023-10-10 10:45:00,2023-10-10 10:51:00,C2.7,0,C,C,2023-10-10
2023-10-10 11:48:00,2023-10-10 12:00:00,2023-10-10 12:08:00,C6.0,13451,C,C,2023-10-10
2023-10-10 12:08:00,2023-10-10 12:17:00,2023-10-10 12:29:00,M2.3,0,M,M,2023-10-10
2023-10-10 13:44:00,2023-10-10 13:54:00,2023-10-10 14:02:00,C3.4,0,C,C,2023-10-10
2023-10-10 15:43:00,2023-10-10 15:54:00,2023-10-10 16:01:00,C2.9,0,C,C,2023-10-10
2023-10-10 16:43:00,2023-10-10 16:53:00,2023-10-10 17:00:00,C2.4,0,C,C,2023-10-10
2023-10-11 00:49:00,2023-10-11 01:01:00,2023-10-11 01:06:00,C2.8,0,C,C,2023-10-11
2023-10-11 01:06:00,2023-10-11 01:12:00,2023-10-11 01:16:00,C2.8,0,C,C,2023-10-11
2023-10-11 09:29:00,2023-10-11 09:37:00,2023-10-11 09:47:00,C7.2,0,C,C,2023-10-11
